,name,categories,genres,steamspy_tags,time_engaged_index,time_engaged_category,player_acclaim_index,player_acclaim_category,adopters_choice_index,adopters_choice_category,game_nexus_index,game_nexus_category
2271,People Cu3ed,Single-player;Stats,Action;Adventure;Casual;Indie,Action;Adventure;Indie,0.03648148148148149,Average,0.5716666666666667,AboveAverage,0.1214814814814815,Average,0.24077777777777779,Average
2272,Prismatix,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
2273,Orbital Strike: Arena,Multi-player;Online Multi-Player;Online Co-op,Action;Indie;Early Access,Early Access;Action;Indie,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
2274,Soccer Battle Royale,Single-player;Online Multi-Player;Steam Achievements,Action;Casual;Indie;Sports,Action;Indie;Casual,0.037258064516129036,Average,0.5856451612903226,AboveAverage,0.12225806451612904,Average,0.24590322580645163,Average
2275,Mortal Manor,Single-player;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0.03657894736842106,Average,0.5734210526315789,AboveAverage,0.12157894736842106,Average,0.24142105263157895,Average
2276,Keep Rollin!,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie,Indie;Casual,0.036250000000000004,Average,0.5675,Average,0.12125000000000001,Average,0.23925000000000002,Average
2277,Nancy Drew®: Treasure in the Royal Tower,Single-player;Captions available,Adventure,Adventure;Point & Click;Mystery,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
2278,Icky,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Action;Casual;Strategy,0.03785714285714285,Average,0.5964285714285714,AboveAverage,0.12285714285714286,Average,0.24985714285714286,Average
2279,Zombie Gotchi,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Casual;Indie;Simulation;Early Access,Early Access;Indie;Simulation,0.037500000000000006,Average,0.5900000000000001,AboveAverage,0.12250000000000001,Average,0.24750000000000003,Average
2280,Heroes of Loot,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;RPG,Action;Adventure;RPG,0.036521739130434785,Average,0.5723913043478261,AboveAverage,0.12152173913043479,Average,0.24104347826086958,Average
2281,Virtual Villagers: A New Home,Single-player,Casual;Simulation,Casual;Simulation,0.036914893617021285,Average,0.579468085106383,AboveAverage,0.12191489361702129,Average,0.24363829787234045,Average
2282,Queen of Seas 2,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;Indie;Platformer,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
2283,DreamWorks Voltron VR Chronicles,Single-player;Steam Achievements,Action;Adventure;Casual,Casual;Action;Adventure,0.038571428571428576,Average,0.6092857142857142,AboveAverage,0.12357142857142858,Average,0.25457142857142856,AboveAverage
2284,Creo God Simulator,Single-player,Indie;Simulation;Strategy;Early Access,Early Access;Simulation;Strategy,0.03666666666666667,Average,0.575,AboveAverage,0.12166666666666667,Average,0.242,Average
2285,RetroGunX VR,Single-player,Action;Indie,Action;Indie;Early Access,0.03735294117647059,Average,0.5873529411764706,AboveAverage,0.12235294117647061,Average,0.2465294117647059,Average
2286,Tengutana,Single-player;Steam Achievements,Action;Casual;Indie;Simulation,Action;Indie;Casual,0.036944444444444446,Average,0.58,AboveAverage,0.12194444444444445,Average,0.24383333333333332,Average
2287,Tuebor: I Will Defend,Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support;Stats,Action;Casual;Indie;Sports;Early Access,Early Access;Sports;Action,0.03810810810810811,Average,0.600945945945946,AboveAverage,0.12310810810810813,Average,0.25151351351351353,Average
2288,L.S.S,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action,Action;Gore;Violent,0.038035714285714284,Average,0.5996428571428571,AboveAverage,0.1230357142857143,Average,0.25103571428571425,Average
2289,Flux8,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Workshop;Partial Controller Support;Includes level editor,Indie,Indie;Puzzle;Platformer,0.03775862068965517,Average,0.5946551724137931,AboveAverage,0.12275862068965518,Average,0.24920689655172415,Average
2290,I ♥ You!,Single-player,Sexual Content;Nudity;Adventure;Simulation,Sexual Content;Nudity;Simulation,0.03887096774193548,Average,0.6146774193548387,Good,0.12387096774193548,Average,0.2565483870967742,AboveAverage
2291,Love at Elevation,Single-player;Captions available;Steam Cloud,Adventure;Indie;RPG,Adventure;Sexual Content;RPG,0.029242424242424247,Subpar,0.4413636363636364,Subpar,0.11424242424242426,Subpar,0.193,Subpar
2292,Captain 13 Beyond the Hero,Single-player;Steam Achievements,Action;Casual,Action;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2293,Project Hovercraft,Multi-player;Online Multi-Player,Action;Casual;Indie,Action;Indie;Casual,0.029074074074074075,Subpar,0.4383333333333333,Subpar,0.11407407407407408,Subpar,0.1918888888888889,Subpar
2294,Sophont,Single-player;Steam Cloud,Action;Adventure;Indie;Early Access,Early Access;Action;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2295,Si Kancil : The Adventurous Mouse Deer,Single-player,Adventure;Casual;Indie,Adventure;Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2296,Project Downfall,Single-player;Partial Controller Support,Action;Adventure;Indie;Early Access,Early Access;Indie;Gore,0.030806451612903227,Subpar,0.4695161290322581,Subpar,0.11580645161290323,Subpar,0.2033225806451613,Subpar
2297,Unnamed Fiasco,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie,Action;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2298,One Jump Bomb,Single-player;Steam Achievements;Full controller support,Casual;Indie,Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2299,Final Match,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Cloud,Casual;Strategy;Early Access,Early Access;Card Game;Casual,0.029,Unacceptable,0.437,Subpar,0.11400000000000002,Subpar,0.19140000000000001,Subpar
2300,Skript,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen,Casual;Indie;Simulation,Indie;Casual;Simulation,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2301,Crazzers,Single-player;Steam Achievements,Simulation,Simulation;Indie;2D,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2302,Tears Revolude,Single-player;Full controller support,Adventure;Casual;Indie;RPG,RPG;Adventure;Indie,0.029137931034482763,Subpar,0.4394827586206897,Subpar,0.11413793103448278,Subpar,0.19231034482758622,Subpar
2303,Jelly in the sky,Single-player;Local Multi-Player;Shared/Split Screen,Action,Action;Physics,0.030912408759124092,Subpar,0.4714233576642336,Subpar,0.1159124087591241,Subpar,0.204021897810219,Subpar
2304,Sound Soarer,Single-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Casual;Indie,Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2305,Dark Matter,Single-player;Steam Achievements,Action;Indie,Action;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2306,Torimodosu,Single-player,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2307,Recycler's Terminal,Single-player,Casual;Indie,Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2308,Pure Pool,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Casual;Simulation;Sports,Simulation;Sports;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2309,American Patriots: The Swamp Fox,Single-player;Steam Achievements;Full controller support,Action,Violent;Gore;Action,0.029,Unacceptable,0.437,Subpar,0.11400000000000002,Subpar,0.19140000000000001,Subpar
2310,Djilyaro,Single-player;Steam Achievements,Indie,Indie;Psychedelic,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2311,Gnomes Garden Lost King,Single-player;Steam Achievements,Casual;Strategy,Casual;Strategy;Fantasy,0.02903846153846154,Subpar,0.4376923076923077,Subpar,0.11403846153846155,Subpar,0.19165384615384617,Subpar
2312,The Simple Apocalypse,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Violent;Gore;Action;Casual;Indie;Early Access,Early Access;Action;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2313,Ticket to Ride: First Journey,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements,Casual;Strategy,Strategy;Casual;Board Game,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2314,Haunted Hotel: Stay in the Light,Single-player,Indie;Simulation;Strategy,Strategy;Indie;Simulation,0.029193548387096778,Subpar,0.44048387096774194,Subpar,0.11419354838709679,Subpar,0.19267741935483873,Subpar
2315,"FL337 - ""Fleet""",Single-player;Co-op;Shared/Split Screen;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2316,DeadlandVR : Action Shooter FPS,Single-player,Action;Adventure;Casual;Indie;Simulation;Strategy,Action;Casual;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2317,Gremlin Invasion: Survivor,Single-player;Co-op,Action;Adventure;Indie,Adventure;Action;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2318,Across,Single-player;Steam Cloud,Action;Indie,Action;Indie;VR,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2319,Apoapsis,Single-player,Action;Adventure;Indie,Action;Adventure;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2320,PlayUSA,Online Multi-Player;Steam Achievements;Full controller support,Indie;Strategy,Indie;Strategy;Board Game,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2321,Parkour,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2322,A Verdant Hue,Single-player,Casual;Free to Play;Indie;Simulation;Strategy,Strategy;Simulation;Indie,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2323,Drift Horizon Online,Single-player;Multi-player;Online Multi-Player,Action;Racing;Simulation;Sports,Racing;Simulation;Sports,0.030820189274447955,Subpar,0.3847634069400631,Unacceptable,0.20082018927444797,Good,0.20341324921135648,Subpar
2324,Bloody Skyscraper,Single-player,Action;Adventure;Casual;Indie,Action;Casual;Adventure,0.030862068965517245,Subpar,0.4705172413793104,Subpar,0.11586206896551726,Subpar,0.2036896551724138,Subpar
2325,M4 Tank Brigade,Single-player;Multi-player;MMO;Co-op;Partial Controller Support,Action;Massively Multiplayer;Simulation,Simulation;Action;Massively Multiplayer,0.02935897435897436,Subpar,0.44346153846153846,Subpar,0.11435897435897437,Subpar,0.19376923076923078,Subpar
2326,GL1TCH,Single-player;Full controller support,Action;Indie;Strategy,Strategy;Action;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2327,Office lovers,Single-player;Steam Achievements;Steam Trading Cards,Adventure,Adventure;Visual Novel;Otome,0.030882352941176475,Subpar,0.47088235294117653,Subpar,0.11588235294117649,Subpar,0.20382352941176474,Subpar
2328,Trial of the Gods,Single-player,Adventure;Casual;Indie;Strategy,Adventure;Strategy;Indie,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2329,Casual Spider Solitaire,Single-player,Casual;Indie,Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2330,Sobreviva,Single-player,Action;Adventure;Casual;Indie;Strategy,Indie;Casual;Action,0.030862068965517245,Subpar,0.4705172413793104,Subpar,0.11586206896551726,Subpar,0.2036896551724138,Subpar
2331,Dead Reckoning: Brassfield Manor Collector's Edition,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
2332,Dungeon Builder S,Single-player,Indie;Simulation;Strategy,Strategy;Indie;Simulation,0.030757575757575758,Subpar,0.46863636363636363,Subpar,0.11575757575757577,Subpar,0.203,Subpar
2333,Dungeons of Necromancers,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,Action;Casual;Indie,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2334,Running Girl,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Indie,Indie;Action;Runner,0.029,Unacceptable,0.437,Subpar,0.11400000000000002,Subpar,0.19140000000000001,Subpar
2335,Echoes of the Past: Kingdom of Despair Collector's Edition,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2336,Volcanic Blocks,Single-player;Steam Achievements,Casual;Indie,Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2337,Sniper Hunter Adventure 3D,Single-player,Violent;Action;Adventure;Casual;Simulation;Strategy,Action;Adventure;Casual,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2338,大乱斗 Chaos Battle,Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;Massively Multiplayer;Strategy,Action;Indie;Massively Multiplayer,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2339,IronBorn,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Casual;Indie;RPG;Strategy,Adventure;Indie;RPG,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2340,The Cavern,Single-player,Action;Adventure;Casual;Indie;Strategy,Adventure;Indie;Action,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2341,Draid,Single-player;Steam Cloud,Adventure;Indie;Early Access,Early Access;Indie;Adventure,0.030925925925925926,Subpar,0.4716666666666667,Subpar,0.11592592592592593,Subpar,0.2041111111111111,Subpar
2342,Gear Gauntlet,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie;Racing,Action;Indie;Casual,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2343,Sector 452,Online Multi-Player;Partial Controller Support;Includes level editor,Action;Indie;Early Access,Early Access;Action;Indie,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
2344,Dialogue: A Writer's Story,Single-player;Steam Achievements;Partial Controller Support,Indie;RPG;Simulation,Indie;RPG;Simulation,0.031086956521739133,Mediocre,0.47456521739130436,Mediocre,0.11608695652173914,Mediocre,0.20517391304347826,Subpar
2345,Naughty study for exams with a ghost,Single-player,Adventure;Indie,Adventure;Indie;Visual Novel,0.031000000000000003,Mediocre,0.47300000000000003,Mediocre,0.11600000000000002,Mediocre,0.2046,Subpar
2346,Fantom Feast,Single-player;Partial Controller Support,Action;Casual;Indie,Casual;Action;Indie,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
2347,Saving Simon,Single-player,Casual;Indie;RPG,RPG;Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
2348,Duel Jousting,Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Stats,Action;Casual;Indie,Action;Indie;Casual,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
